isoform,n
ONT2.5435.4218,26.5277258744229
ONT2.5435.4219,137.933263004969
ONT2.5435.4225,42.7080041543088
ONT2.5435.4231,10.9658741821092
ONT2.5435.4237,35.0459356329398
ONT2.5435.4238,46.1453964530012
ONT2.5435.4278,12.8709275791243
ONT2.5435.4333,15.9603461342127
ONT2.5441.1066,15.8015188384963
ONT2.5441.112,104.316698675423
ONT2.5441.114,75.5203477056562
ONT2.5441.115,207.621330124774
ONT2.5441.119,66.0657385640772
ONT2.5441.120,106.983880286797
ONT2.5441.121,104.874460735837
ONT2.5441.122,75.7315435013464
ONT2.5441.123,68.4396787597965
ONT2.5441.125,77.0091466172065
ONT2.5441.126,50.3313073458394
ONT2.5441.130,54.6852603706392
ONT2.5441.139,14.3664283855452
ONT2.5441.143,68.5971702015381
ONT2.5441.149,17.6679157413145
ONT2.5441.152,26.7107900419942
ONT2.5441.167,6.15886036405428
ONT2.5441.171,20.5212943582027
ONT2.5441.193,7.66089606826434
ONT2.5441.865,17.6082695122011
ONT2.5446.10053,2.68336525248555
ONT2.5446.10055,5.12384834204001
ONT2.5446.10204,2.30437449305598
ONT2.5446.10266,8.21219565500088
ONT2.5446.11870,81.5805052342118
ONT2.5446.12610,50.8450305361158
ONT2.5446.12613,148.511110555908
ONT2.5446.12614,111.852824978139
ONT2.5446.18021,84.1602633859895
ONT2.5446.19276,50.5694766545282
ONT2.5446.19395,66.2998155097237
ONT2.5446.19956,16.8449654607595
ONT2.5446.20304,54.8836801747684
ONT2.5446.20351,53.3551153639552
ONT2.5446.20459,41.1841694033599
ONT2.5446.20550,33.0938250607677
ONT2.5446.20825,125.441870428588
ONT2.5446.20834,74.1863545364621
ONT2.5446.21078,468.611965011111
ONT2.5446.21087,49.3925007650733
ONT2.5446.21268,44.4679737485414
ONT2.5446.21269,33.8800204618184
ONT2.5446.21275,23.0186640579008
ONT2.5446.21344,19.9149966061398
ONT2.5446.26639,19.1681890196851
ONT2.5446.26641,55469.4258793135
ONT2.5446.26645,47.7412840556462
ONT2.5446.26647,354.11268734104
ONT2.5446.26652,96.4587247930238
ONT2.5446.26653,83.9052593273388
ONT2.5446.26674,55.608390137763
ONT2.5446.26678,61.1862578643843
ONT2.5446.26679,92.4418538094127
ONT2.5446.26690,72.5938142704281
ONT2.5446.26699,96.8333131548357
ONT2.5446.26701,18.3607635090354
ONT2.5446.26702,88.6970762971372
ONT2.5446.26704,23.3306185688376
ONT2.5446.26713,26.8646921059122
ONT2.5446.26728,24.2321552858905
ONT2.5446.26738,83.5622964709603
ONT2.5446.26746,13.7274703743785
ONT2.5446.27160,666.377724575069
ONT2.5446.27177,662.435283753762
ONT2.5446.27267,0.531792720869254
ONT2.5446.27296,2.50007398877968
ONT2.5446.27298,0.972386714540893
ONT2.5446.27318,0.923119191893124
ONT2.5446.27450,1.06844217263555
ONT2.5446.27451,2.06309852052626
ONT2.5446.27452,1.48361047187675
ONT2.5446.27502,0.438544980756734
ONT2.5446.27503,6.23860453438069
ONT2.5446.27706,4.41095144412957
ONT2.5446.27707,6.83003496609591
ONT2.5446.27709,2.46473841183149
ONT2.5446.27731,1.97928143616316
ONT2.5446.27732,0.837820078524805
ONT2.5446.27744,3.28465109299992
ONT2.5446.27810,2.99759083337965
ONT2.5446.27812,0.468178186125037
ONT2.5446.27850,5.17654520555202
ONT2.5446.27851,3.30518433443337
ONT2.5446.4423,1218.37977120576
ONT2.5446.4430,1127.21807133206
ONT2.5446.4435,145.56054817628
ONT2.5446.4437,275.750499777368
ONT2.5446.4438,59.1706716148676
ONT2.5446.4439,565.875856336335
ONT2.5446.4442,350.710444153499
ONT2.5446.4448,20.6522681532991
ONT2.5446.4449,67.7589093409706
ONT2.5446.4451,14.783098929933
ONT2.5446.4452,1632.36892980341
ONT2.5446.4457,25.1746802231814
ONT2.5446.4472,68.2366591159939
ONT2.5446.4474,81.1535124776563
ONT2.5446.4516,20.5710290836529
ONT2.5446.4595,16.8985133771034
ONT2.5446.5345,15.6931757660191
ONT2.5446.5388,23.3746377592829
ONT2.5446.5485,12.3675652600111
ONT2.5446.5590,23.060103936925
ONT2.5446.6309,1.15666835929472
ONT2.5446.6311,24.9121684209087
ONT2.5446.6312,7.2038674290107
ONT2.5446.6313,3.28960951420883
ONT2.5446.6314,40.7271507764014
ONT2.5446.6315,24.8206647662757
ONT2.5446.6319,2.49288627562953
ONT2.5446.6320,6.19083632340755
ONT2.5446.6322,0.7124210069581
ONT2.5446.6324,0.943469671883959
ONT2.5446.6326,5.27383142344307
ONT2.5446.6327,1.27031076289706
ONT2.5446.6331,1.01658415376714
ONT2.5446.6334,11.3259497234017
ONT2.5446.6338,2.70331802265909
ONT2.5446.6353,1.97351751381666
ONT2.5446.6357,0.472543061269108
ONT2.5446.6520,485.457576464558
ONT2.5446.6522,12.234607299522
ONT2.5446.6524,386.319011387126
ONT2.5446.6525,10.5334487465167
ONT2.5446.6526,14.46839308488
ONT2.5446.6527,43.4160140545367
ONT2.5446.6529,67.3884600182622
ONT2.5446.6530,63.4149912420314
ONT2.5446.6545,12.3427067369312
ONT2.5446.6551,27.5845805562397
ONT2.5446.6750,26.0657224559727
ONT2.5446.6809,85.1920562925516
ONT2.5446.6811,16.9001158239613
ONT2.5446.6837,12.2395397460894
ONT2.5446.6907,8.24986609501786
ONT2.5446.6961,5.21098970828609
ONT2.5446.7006,5.05798920672583
ONT2.5446.7013,2.95857953163661
ONT2.5446.7034,16.9898793325871
ONT2.5446.7040,12.4883449902467
ONT2.5446.7452,139.744029238446
ONT2.5446.7455,131.521227191511
ONT2.5446.7460,14.8794574433857
ONT2.5446.7467,6.23546989519334
ONT2.5446.7470,13.5773634929847
ONT2.5446.7478,2.53335654574375
ONT2.5446.7509,3.08903648005734
ONT2.5446.7510,11.2628878183493
ONT2.5446.7515,1.19962168962789
ONT2.5446.7520,2.90042656100427
ONT2.5446.7524,2.87917822562248
ONT2.5446.7528,6.59656480360483
ONT2.5446.7529,3.43244871090839
ONT2.5446.7532,1.79110412009974
ONT2.5446.7534,19.904812734023
ONT2.5446.7537,19.7350609239524
ONT2.5446.7540,9.60789896550548
ONT2.5446.8468,10.5541794365639
ONT2.5446.8475,1.28549117204829
ONT2.5446.9125,34.3703896395379
ONT2.5446.9126,4.16152090538145
ONT2.5446.9131,8.60190974463119
ONT2.5446.9143,2.52536173547364
ONT2.5446.9148,1.04625926059209
ONT2.5446.9150,5.36598795727202
ONT2.5446.9154,4.6240088385995
ONT2.5446.9157,5.3363010596065
ONT2.5446.9172,14.8459612297036
ONT2.5446.9176,10.8801449875665
ONT2.5446.9501,7.09204329058868
ONT2.5446.9507,5.69377268653887
ONT2.5446.9519,3.38544815999623
ONT2.5446.9524,16.7251730454482
ONT2.5446.9525,2.42815206876491
ONT2.5446.9531,8.53842046997184
ONT2.5446.9625,9.30160234256582
ONT2.5446.9642,11.1829463800116
ONT2.5446.9648,1.86478849435587
ONT2.5446.9651,1.49354379750578
ONT2.5446.9768,5.58929840278932
ONT2.5446.9780,9.74731101202488
ONT2.5446.9791,2.70552040040646
ONT2.5446.9798,2.98469672412991
ONT2.5446.9864,1.49105944796902
ONT2.5446.9873,5.78523091848828
ONT2.5446.9874,3.91725454251603
ONT2.5446.9932,4.77240647543607
ONT2.5446.9953,4.02978875960751
ONT2.5446.9954,7.7290247133893
ONT2.5446.9956,4.81462816024788
ONT2.5446.9975,6.55069543475868
ONT2.5446.9982,2.18412596615204
ONT2.5446.9991,1.09010345219206
ONT2.5446.9993,0.988393201741344
ONT2.5446.9996,3.14313317621644
ONT2.5450.117,1.12354311771886
ONT2.5450.118,3.15988917741155
ONT2.5450.16,0.699847231847006
ONT2.5450.2,4.06056557547766
ONT2.5450.312,2.15438371743167
ONT2.5450.403,0.995649461156835
ONT2.5450.73,1.25149309153591
ONT2.5450.78,1.51217496183008
ONT2.5450.84,3.81910603078041
ONT2.5450.9,0.605630214967015
ONT2.5450.90,2.03182643282122
ONT2.5453.1873,48.4482418998842
ONT2.5453.2051,39.0197796339928
ONT2.5453.2070,53.8033299256983
ONT2.5453.2112,6688.01140005294
ONT2.5453.2113,85.1622684184516
ONT2.5453.2114,504.315462453979
ONT2.5453.2121,47.2569087633879
ONT2.5453.2126,40.1576297007058
ONT2.5453.2128,33.3438348894587
ONT2.5453.2138,45.4643885953095
ONT2.5453.2139,169.417332178365
ONT2.5453.2155,31.4194685135864
ONT2.5453.2168,74.5447940000236
ONT2.5453.2422,3114.47886741888
ONT2.5453.2424,241.361621761794
ONT2.5453.2425,38.5003571099788
ONT2.5453.2432,67.269084424468
ONT2.5453.2440,34.3203578796229
ONT2.5453.2547,111.356408100695
ONT2.5453.2585,58.8303880873821
ONT2.5456.1066,9.67387224037956
ONT2.5456.1067,2.79589350240627
ONT2.5456.10694,47.8534006039147
ONT2.5456.1074,2.47777691139641
ONT2.5456.10759,189.726654603051
ONT2.5456.10774,135.694266707815
ONT2.5456.1078,7.72402309603
ONT2.5456.10789,21.3215461047965
ONT2.5456.1088,8.46059529685714
ONT2.5456.11692,36.5323305196755
ONT2.5456.11706,28.6647847799262
ONT2.5456.11755,18.8065817622807
ONT2.5456.12814,14.8198614583626
ONT2.5456.12943,11.6763851590294
ONT2.5456.12944,16.3166940059466
ONT2.5456.12948,5.93735464048952
ONT2.5456.1302,107.625075949111
ONT2.5456.1304,316.349196011903
ONT2.5456.1305,157.887524191639
ONT2.5456.1309,1.02087099742517
ONT2.5456.1327,1.74831251829693
ONT2.5456.1352,1.71027115072976
ONT2.5456.1375,4.69242322140229
ONT2.5456.16042,13.9580397721363
ONT2.5456.16798,15.1933944890012
ONT2.5456.1716,17.5040269212953
ONT2.5456.1717,37.1045790611779
ONT2.5456.1719,3.35607747436891
ONT2.5456.1720,2.68562368866053
ONT2.5456.1803,120.310546344984
ONT2.5456.1804,32.0367893287588
ONT2.5456.1805,192.556274110781
ONT2.5456.1806,13.1138057640709
ONT2.5456.1807,7.89293867962329
ONT2.5456.1809,13.7221368984866
ONT2.5456.1816,6.4983175745324
ONT2.5456.1818,3.87441112241474
ONT2.5456.1827,0.936073348214702
ONT2.5456.21551,12.454601966484
ONT2.5456.21556,8.97456504978045
ONT2.5456.21559,5.72552117862899
ONT2.5456.21583,7.91226612883728
ONT2.5456.21587,9.80862834568145
ONT2.5456.21589,9.96041231933166
ONT2.5456.21595,10.3701489478919
ONT2.5456.21602,6.65594937817662
ONT2.5456.21637,6.74038520457744
ONT2.5456.21649,9.95666553394632
ONT2.5456.21824,13.5292274886459
ONT2.5456.254,5.36819246826083
ONT2.5456.255,10.2562642801386
ONT2.5456.257,13.6540025560498
ONT2.5456.281,7.91659841637759
ONT2.5456.282,24.7921912541485
ONT2.5456.283,10.906795952538
ONT2.5456.286,5.16944281920076
ONT2.5456.3388,134.448974123569
ONT2.5456.3389,155.161735676671
ONT2.5456.3392,30.5396344055549
ONT2.5456.3393,15.1877891147893
ONT2.5456.3396,24.2227019257303
ONT2.5456.3397,23.7743109749663
ONT2.5456.3406,25.1674539033745
ONT2.5456.3440,30.8109295096657
ONT2.5456.345,30.652828593227
ONT2.5456.346,2.89620008078824
ONT2.5456.3505,17.8450812502206
ONT2.5456.353,3.32234358057876
ONT2.5456.3931,16.7510057969524
ONT2.5456.4015,28.9444589848141
ONT2.5456.4016,21.6593265400506
ONT2.5456.4020,11.6635961930801
ONT2.5456.4204,7.57230907559083
ONT2.5456.4262,6.33995913329195
ONT2.5456.4265,13.8317031513332
ONT2.5456.438,5.6184574023698
ONT2.5456.455,4.24204889482418
ONT2.5456.458,4.19432752364841
ONT2.5456.4646,67.5485489386149
ONT2.5456.4648,23.8950269350052
ONT2.5456.4650,48.841631877139
ONT2.5456.4653,8.80294271237045
ONT2.5456.4833,192.680079258476
ONT2.5456.4836,32.1309514215805
ONT2.5456.4837,25.1028430111905
ONT2.5456.4846,36.8723157292851
ONT2.5456.5053,339.016988161078
ONT2.5456.5055,1034.10845409376
ONT2.5456.5058,147.971762593709
ONT2.5456.5059,79.7096058420773
ONT2.5456.5064,50.3322395344527
ONT2.5456.5065,18.3951941309179
ONT2.5456.5068,37.962693090655
ONT2.5456.5073,49.1270291518051
ONT2.5456.5075,76.0561712542345
ONT2.5456.5102,17.7489494190185
ONT2.5456.5149,19.3274547876531
ONT2.5456.5151,24.2244854511426
ONT2.5456.5162,6.68546679178994
ONT2.5456.5397,54.4370112792015
ONT2.5456.5434,440.711855264671
ONT2.5456.5435,145.293401113989
ONT2.5456.589,4.16953459251421
ONT2.5456.6503,1.88172948110782
ONT2.5456.6783,4.60006094147276
ONT2.5456.6800,2.08744752679593
ONT2.5456.6818,5.15034316674882
ONT2.5456.6821,1.1351490903416
ONT2.5456.6829,2.18480971510293
ONT2.5456.6833,13.1867503419925
ONT2.5456.6843,13.7531802619371
ONT2.5456.732,11.5320674109376
ONT2.5456.7587,4999.50335907049
ONT2.5456.7588,210.11811685888
ONT2.5456.7590,127.159432023023
ONT2.5456.7594,133.999835460374
ONT2.5456.7596,41.4486533802547
ONT2.5456.7608,9.81634462031107
ONT2.5456.7613,7.89430955038011
ONT2.5456.7800,14.6272672270083
ONT2.5456.7870,9.34200143940838
ONT2.5456.7881,142.672065696611
ONT2.5456.7920,63.0689822423422
ONT2.5456.7961,45.3045614877931
ONT2.5456.7962,23.9959792696999
ONT2.5456.7964,62.3749109112771
ONT2.5456.8000,65.4478252455855
ONT2.5456.8001,132.304073519127
ONT2.5456.8033,114.289537981818
ONT2.5456.8034,18.3825271069302
ONT2.5456.8200,126.112829264731
ONT2.5456.8216,41.9483481692973
ONT2.5456.8984,34.4416281557425
ONT2.5456.8994,17.2070774402101
ONT2.5456.9214,209.380830951429
ONT2.5456.9215,35.4825931116984
ONT2.5456.9216,25.0593714962246
ONT2.5456.9217,67.0713669376902
ONT2.5456.9218,70.4454921388416
ONT2.5456.9223,58.9507311354713
ONT2.5456.9224,59.875195959967
ONT2.5456.9229,64.387663102889
ONT2.5456.9237,23.4733639484166
ONT2.5456.9247,35.2455519861653
ONT2.5456.9256,47.6150625991037
ONT2.5456.9259,30.063081900177
ONT2.5456.9271,28.9935356774992
ONT2.5456.9733,72.7498623390344
ONT2.5460.122,3.7967029519277
ONT2.5460.12267,5995.37670511962
ONT2.5460.12269,2767.84072226399
ONT2.5460.12274,3849.75990878806
ONT2.5460.12276,339.716575609527
ONT2.5460.12277,3488.20022450497
ONT2.5460.12282,506.885810610654
ONT2.5460.12283,712.441945586923
ONT2.5460.12300,220.740177853645
ONT2.5460.12302,303.978587944115
ONT2.5460.12325,94.9212164880504
ONT2.5460.12390,8.15329874445479
ONT2.5460.13983,136.856444237557
ONT2.5460.14137,242.86652978503
ONT2.5460.14155,147.313746885567
ONT2.5460.14329,74.7851127841768
ONT2.5460.14836,69.1470826721554
ONT2.5460.15004,54.9117803311874
ONT2.5460.15128,48.0040967171289
ONT2.5460.15197,113.606875486602
ONT2.5460.15234,59.6063489999251
ONT2.5460.17,3.40430740821895
ONT2.5460.2395,19.7888468617259
ONT2.5460.2602,24.2108057761788
ONT2.5460.2607,8.78682507529627
ONT2.5460.2621,17.0711169438963
ONT2.5460.2644,42.330494977161
ONT2.5460.2646,20.5951067417461
ONT2.5460.2649,15.8372571233502
ONT2.5460.2675,26.8995465817715
ONT2.5460.2690,11.9540327490265
ONT2.5460.2709,16.309464351397
ONT2.5460.2719,16.0019118784164
ONT2.5460.275,6.93975400834432
ONT2.5460.2777,14.2570533090451
ONT2.5460.2784,19.5001426819421
ONT2.5460.2789,42.8985671580502
ONT2.5460.2837,38.1707931053727
ONT2.5460.2857,27.4100736474329
ONT2.5460.311,2.73941080462104
ONT2.5460.334,3.78406742060599
ONT2.5460.3398,8.66965658473508
ONT2.5460.3399,10.584526933264
ONT2.5460.347,10.0232234043482
ONT2.5460.3928,3587.37763857978
ONT2.5460.3929,124.025128080807
ONT2.5460.3930,388.311337704649
ONT2.5460.3932,65.5844212895971
ONT2.5460.3944,154.98457009548
ONT2.5460.3950,171.320689137797
ONT2.5460.3955,118.337178667428
ONT2.5460.3968,12.7828639312452
ONT2.5460.3971,10.0390294682455
ONT2.5460.3990,15.5689637830662
ONT2.5460.40,6.17495326419017
ONT2.5460.4241,19.6778597134003
ONT2.5460.4308,85.3729676337841
ONT2.5460.4321,29.2683274763239
ONT2.5460.4328,44.9807767544525
ONT2.5460.4367,18.3770758266752
ONT2.5460.4374,46.9531509240804
ONT2.5460.456,2.44017877976243
ONT2.5460.4563,25.6195306919851
ONT2.5460.4569,14.2364993426533
ONT2.5460.4576,25.4915372431462
ONT2.5460.4583,20.4654613983768
ONT2.5460.46,36.7412383467769
ONT2.5460.49,16.9181098048588
ONT2.5460.50,5.11034405254758
ONT2.5460.53,12.7817628643444
ONT2.5460.55,25.2596633857265
ONT2.5460.59,60.6253071548968
ONT2.5460.62,4.82277892266613
ONT2.5460.63,17.002191867552
ONT2.5460.66,5.7155765350915
ONT2.5460.69,19.6829691919246
ONT2.5460.70,5.65150441635721
ONT2.5460.72,4.55744257202099
ONT2.5460.755,15.3257400994053
ONT2.5460.756,12.708390532574
ONT2.5460.7788,5.47250986489985
ONT2.5460.7796,5.95216885988144
ONT2.5460.7798,1.8532833543205
ONT2.5460.7799,2.41410290040045
ONT2.5460.7814,2.04843118284775
ONT2.5460.7817,4.42082159246588
ONT2.5460.7819,19.6292706556879
ONT2.5460.7825,2.38161592083745
ONT2.5460.7828,2.44715900950384
ONT2.5460.7829,21.2960427882793
ONT2.5460.7836,5.97877624940239
ONT2.5460.7841,17.2671048353608
ONT2.5460.7852,183.310467388521
ONT2.5460.7854,20.1249081910094
ONT2.5460.7861,10.2977923318733
ONT2.5460.7862,2.03952741301636
ONT2.5460.7870,5.72791554968728
ONT2.5460.7927,1.325884743536
ONT2.5460.7935,0.904331414958113
ONT2.5460.7937,3.80653082125987
ONT2.5460.8145,306.132065465946
ONT2.5460.8148,165.618828301135
ONT2.5460.8149,8.90187067958422
ONT2.5460.8154,16.9414481633846
ONT2.5460.8161,10.4720056776667
ONT2.5460.8162,7.60145141505469
ONT2.5460.8172,16.6948539776951
ONT2.5460.8176,6.26631196768951
ONT2.5460.8186,2.93409715532659
ONT2.5460.8189,3.77945724960018
ONT2.5460.8191,4.58248760737113
ONT2.5460.8196,2.45837466098771
ONT2.5460.8294,16.4446865093135
ONT2.5460.8298,17.1001812370523
ONT2.5460.8301,8.08868857687686
ONT2.5460.8306,11.4445834411167
ONT2.5460.8310,3.13398080506245
ONT2.5460.8316,3.56230561457181
ONT2.5460.8345,6.03995623508034
ONT2.5460.8356,34.0051556894763
ONT2.5460.8616,905.183969835012
ONT2.5460.8617,241.976432512041
ONT2.5460.8621,128.313697242246
ONT2.5460.8622,286.400714885611
ONT2.5460.8635,2492.04101954943
ONT2.5460.8642,37.7475059674817
ONT2.5460.8655,129.79515124935
ONT2.5460.8656,48.5316576916102
ONT2.5460.8657,26.5674949469934
ONT2.5460.8658,57.6454883531232
ONT2.5460.8661,102.452413126272
ONT2.5460.8663,106.721375345043
ONT2.5460.8688,24.5882775036736
ONT2.5460.8691,32.9423756671752
ONT2.5460.8728,41.7094643084127
ONT2.5460.8731,151.079958460653
ONT2.5460.9559,83.2570086576131
ONT2.5460.9562,53.0055207618686
ONT2.5460.9563,215.584156853081
ONT2.5460.9877,55.3337330006952
ONT2.5476.10001,2.74904516985664
ONT2.5476.10003,1.33017653877104
ONT2.5476.10006,1.56216386182738
ONT2.5476.10010,3.72812155302261
ONT2.5476.10022,1.58936415061072
ONT2.5476.10024,1.33246674500494
ONT2.5476.10129,3.09406678890731
ONT2.5476.10135,1.3479957718436
ONT2.5476.10146,3.89854836560429
ONT2.5476.10150,0.556540941248907
ONT2.5476.10155,1.26423828567578
ONT2.5476.10194,1.5635569725633
ONT2.5476.10196,5.11932301319319
ONT2.5476.10197,1.32268507718676
ONT2.5476.10198,3.3572882048978
ONT2.5476.10218,1.58936415061072
ONT2.5476.10220,3.73156644904021
ONT2.5476.10225,2.30653376758878
ONT2.5476.1030,6.47016720256046
ONT2.5476.1032,4.29705994665323
ONT2.5476.1037,5.55459398500562
ONT2.5476.1038,4.03961718552237
ONT2.5476.1048,5.34390822595641
ONT2.5476.1050,6.96493582565966
ONT2.5476.1052,7.3493316499443
ONT2.5476.1055,1.80295999385213
ONT2.5476.1058,3.21433805287267
ONT2.5476.1059,6.38638620513643
ONT2.5476.1060,2.42250714914784
ONT2.5476.1064,3.82735060900112
ONT2.5476.1768,55.3099767616692
ONT2.5476.1770,59.5601987830399
ONT2.5476.1771,82.4250704661107
ONT2.5476.1772,165.374147415074
ONT2.5476.1773,603.087804103647
ONT2.5476.1774,59.168063323498
ONT2.5476.1775,1472.83606370724
ONT2.5476.1776,138.310907012152
ONT2.5476.1778,89.5723291600175
ONT2.5476.1779,133.863721136098
ONT2.5476.1780,86.6104719877173
ONT2.5476.1783,84.9368150871978
ONT2.5476.1786,250.791453877694
ONT2.5476.1787,35.7711346746636
ONT2.5476.1794,134.565903896005
ONT2.5476.1823,30.7958518778554
ONT2.5476.1839,19.0369679991166
ONT2.5476.1881,21.4107849220502
ONT2.5476.1886,23.3169626731387
ONT2.5476.1918,59.3509134157023
ONT2.5476.4935,25.623975400723
ONT2.5476.4941,8.7291018544745
ONT2.5476.4943,25.4536695761301
ONT2.5476.4945,11.6557192087896
ONT2.5476.4947,17.3690098032942
ONT2.5476.4948,7.01839434180884
ONT2.5476.4951,7.52609215041755
ONT2.5476.4957,8.76070500341972
ONT2.5476.4964,14.8223282927536
ONT2.5476.4965,6.68070082543862
ONT2.5476.4966,12.3602304934546
ONT2.5476.4982,7.41828790605422
ONT2.5476.4987,8.64219372113326
ONT2.5476.5286,5.58615510344418
ONT2.5476.6176,24.9309448288506
ONT2.5476.6179,5.96725567734333
ONT2.5476.6186,7.63443683013789
ONT2.5476.6188,19.7430284848111
ONT2.5476.6190,7.99400358592139
ONT2.5476.6793,4.86815149780761
ONT2.5476.7140,150.874827533801
ONT2.5476.7147,34.0535573450897
ONT2.5476.7148,6.69100068782635
ONT2.5476.7153,38.690269548315
ONT2.5476.7165,14.4248800679092
ONT2.5476.7171,5.29440526912478
ONT2.5476.7176,0.594093553113032
ONT2.5476.7391,5.7095732811357
ONT2.5476.7730,23.3150667645808
ONT2.5476.7762,548.246014526268
ONT2.5476.7764,14.9308530818742
ONT2.5476.7765,40.5094309877504
ONT2.5476.7767,38.1140417203721
ONT2.5476.7768,13.8934424582615
ONT2.5476.7771,23.2184616548131
ONT2.5476.7775,7.89380476474238
ONT2.5476.7776,62.3653183595461
ONT2.5476.7800,15.2675187982844
ONT2.5476.8130,52.6597558677632
ONT2.5476.8132,60.6561228146117
ONT2.5476.834,12.4963408665757
ONT2.5476.837,7.40432763154667
ONT2.5476.838,8.67868583293367
ONT2.5476.843,6.77787237501896
ONT2.5476.854,5.60440037610178
ONT2.5476.868,9.85087240985455
ONT2.5476.8692,16.6454806193213
ONT2.5476.871,4.17400794537654
ONT2.5476.8751,6.8826573379478
ONT2.5476.9257,56.6795603951351
ONT2.5476.9260,151.274935940469
ONT2.5476.9372,24.1186595588943
ONT2.5476.9374,11.4133715626474
ONT2.5476.9377,15.3686367320055
ONT2.5476.9382,21.0728669560868
ONT2.5476.9384,12.3343569445487
ONT2.5476.9416,582.62866171985
ONT2.5476.955,8.52946532298705
ONT2.5476.9567,31.4125219320738
ONT2.5476.9569,199.166007295464
ONT2.5476.9570,104.71108022889
ONT2.5476.9571,109.580859622852
ONT2.5476.9572,93.091635123953
ONT2.5476.9634,12.6097756931167
ONT2.5476.9836,19.7532426878506
ONT2.5476.9839,13.6406124174601
ONT2.5476.9843,6.97992609853783
ONT2.5476.9844,27.9366427123723
ONT2.5476.9993,1.40434988366267
ONT2.5476.9998,1.3252765103753
ONT2.5492.11274,179.323825725534
ONT2.5492.11502,32.3476364918989
ONT2.5492.11572,151.347034374763
ONT2.5492.1172,3.46446952337258
ONT2.5492.1173,1.41474578476018
ONT2.5492.1177,1.73223476168628
ONT2.5492.13825,97.043337763792
ONT2.5492.13916,3874.68358027074
ONT2.5492.13923,684.082578844157
ONT2.5492.13924,801.472867466124
ONT2.5492.13925,118.715685616018
ONT2.5492.13926,402.460364503489
ONT2.5492.13935,27.0582838643962
ONT2.5492.13947,37.920852679678
ONT2.5492.13967,94.6696746945547
ONT2.5492.13973,102.67149259529
ONT2.5492.14204,82.9183952213063
ONT2.5492.1439,43.5786631829547
ONT2.5492.1448,979.973762940689
ONT2.5492.1450,586.038396954361
ONT2.5492.1451,5117.68885901881
ONT2.5492.1452,43.8786205897055
ONT2.5492.1453,538.763363933784
ONT2.5492.1454,55.8107828493135
ONT2.5492.1459,15.6410657219167
ONT2.5492.1460,37.0736161566469
ONT2.5492.1465,38.903839566727
ONT2.5492.1487,11.6039703874817
ONT2.5492.16064,211.041517428378
ONT2.5492.16253,950.38239566968
ONT2.5492.16254,223.518053556503
ONT2.5492.16256,306.193237361576
ONT2.5492.16257,127.313349357463
ONT2.5492.16526,89.4733577357674
ONT2.5492.16596,126.301025579514
ONT2.5492.16701,397.98106794522
ONT2.5492.17038,270.705874929878
ONT2.5492.17208,736.174479985676
ONT2.5492.1798,34.9292785767025
ONT2.5492.1864,160.224570607725
ONT2.5492.1866,26.1730501461649
ONT2.5492.1869,16.1605714988624
ONT2.5492.1890,12.4145536190628
ONT2.5492.1922,24.738598466095
ONT2.5492.1933,61.3522633361943
ONT2.5492.19523,30.7288939484712
ONT2.5492.19524,91.6003238514436
ONT2.5492.1958,31.4671367523045
ONT2.5492.1959,22.1912943749273
ONT2.5492.20086,104.670265142648
ONT2.5492.20088,384.984483300288
ONT2.5492.20919,2.39278522389299
ONT2.5492.20921,5.31181455048709
ONT2.5492.4295,12.8183676569185
ONT2.5492.4328,9.30751384126774
ONT2.5492.4400,14.6827606512965
ONT2.5492.4431,18.2159250665903
ONT2.5492.4436,16.5989650063299
ONT2.5492.4539,14.8809581788375
ONT2.5492.4551,10.6764753889788
ONT2.5492.4597,11.260917509038
ONT2.5492.4605,24.5623949739492
ONT2.5492.4614,23.6095535329917
ONT2.5492.4659,15.5094836017165
ONT2.5492.4667,4.68742056812363
ONT2.5492.4669,9.0908908956236
ONT2.5492.4673,43.9327130734972
ONT2.5492.4676,8.05389889934479
ONT2.5492.4696,54.5568841094282
ONT2.5492.4697,12.0288985018378
ONT2.5492.4698,16.6028578229102
ONT2.5492.4710,132.188147601917
ONT2.5492.4733,15.2527932896264
ONT2.5492.4873,66.405278983979
ONT2.5492.4883,132027.593605365
ONT2.5492.4884,1858.63429922668
ONT2.5492.4885,994.375155175688
ONT2.5492.4886,338.623864932663
ONT2.5492.4887,363.317976406457
ONT2.5492.4888,831.650426765301
ONT2.5492.4889,430.389954089418
ONT2.5492.4890,2538.66047714204
ONT2.5492.4894,543.459629495357
ONT2.5492.4896,82.1702279298822
ONT2.5492.4902,615.166923041671
ONT2.5492.4906,97.8393901365862
ONT2.5492.4908,161.36920948825
ONT2.5492.4914,68.1931458754704
ONT2.5492.4916,52.7706957765018
ONT2.5492.4918,88.3125487952836
ONT2.5492.4972,183.711958861183
ONT2.5492.4976,48.1283240360085
ONT2.5492.4995,32.5482459508211
ONT2.5492.5006,47.8167971792333
ONT2.5492.5037,26.8825957121578
ONT2.5492.5616,116521.785608132
ONT2.5492.5626,1995.57015123638
ONT2.5492.5628,886.832519082836
ONT2.5492.5629,859.062439109263
ONT2.5492.5697,888.500948368729
ONT2.5492.5698,722.42390532801
ONT2.5492.5699,581.693567460132
ONT2.5492.5703,84.9635876192503
ONT2.5492.5704,527.263560347602
ONT2.5492.5716,103.742993893287
ONT2.5492.5761,105.232085653103
